LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags,Entity,Code,Year,GDP per capita (USD)
NOR,Norway,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.66,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,0.8,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.51,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,51212.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,94.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,95.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,96.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,91.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,81.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,504.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,498.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,511.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,539.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,472.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,18.3,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,17.9,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,18.8,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,5.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,98.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,98.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,97.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,78.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.5,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.7,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.2,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,75.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,86.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,69.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,7.6,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,7.6,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,7.6,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,7.8,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,SW_LIFS,Life satisfaction,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,7.5,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.4,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,0.3,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.5,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,2.93,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,4.39,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,1.34,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,,,15.56,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,,,15.48,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,,,15.65,,,Norway,NOR,2020,63585.9035142969
CHE,Switzerland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.3,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.1,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,22.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,85.3,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,88.8,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,81.9,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.9,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,37466.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,80.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,84.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,75.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,1.82,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,1.66,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,62283.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,93.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,94.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,93.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,86.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,506.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,505.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,508.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,558.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,460.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,17.5,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,17.6,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,17.4,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,15.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,95.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,95.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,96.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,49.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,83.7,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,81.7,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,85.6,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,78.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,80.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,76.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,86.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,67.0,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,7.5,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,7.5,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,7.5,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.6,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,0.7,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.5,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.37,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,0.45,,,Switzerland,CHE,2020,68393.306003945
CHE,Switzerland,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.29,,,Switzerland,CHE,2020,68393.306003945
BRA,Brazil,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.2,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,6.7,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,35.6,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,44.7,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,27.3,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,61.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,71.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,51.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,90.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,86.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,49.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,46.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,52.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,395.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,394.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,396.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,445.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,361.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,16.2,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,15.8,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,16.5,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,10.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,77.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,69.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,79.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,74.8,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,71.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,78.5,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,6.4,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,6.2,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,6.6,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,26.7,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,50.0,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,4.3,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,7.13,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,9.15,,,Brazil,BRA,2020,14063.9825053838
BRA,Brazil,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,4.74,,,Brazil,BRA,2020,14063.9825053838
RUS,Russia,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,14.8,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,18.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,52.8,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,63.1,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,44.5,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.9,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,76.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,65.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,1.59,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,1.6,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,1.57,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,89.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,90.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,92.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,94.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,93.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,95.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,492.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,489.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,494.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,520.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,464.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,16.2,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,16.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,16.4,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,15.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,55.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,58.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,53.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,68.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,71.8,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,66.5,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,77.1,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,43.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,49.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,38.0,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,5.8,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,5.9,,,Russia,RUS,2020,26456.3879381321
RUS,Russia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,5.8,,,Russia,RUS,2020,26456.3879381321
